825,에스겔 28:1-26
826,에스겔 29:1-21
827,에스겔 30:1-26
828,에스겔 31:1-18
829,에스겔 32:1-32
830,에스겔 33:1-33
831,에스겔 34:1-31
832,에스겔 35:1-15
833,에스겔 36:1-38
834,에스겔 37:1-28
835,에스겔 38:1-23
836,에스겔 39:1-29
837,에스겔 40:1-49
838,에스겔 41:1-26
839,에스겔 42:1-20
840,에스겔 43:1-27
841,에스겔 44:1-31
842,에스겔 45:1-25
843,에스겔 46:1-24
844,에스겔 47:1-23
845,에스겔 48:1-35
846,다니엘 1:1-21
847,다니엘 2:1-49
848,다니엘 3:1-30
849,다니엘 4:1-37
850,다니엘 5:1-31
851,다니엘 6:1-28
852,다니엘 7:1-28
853,다니엘 8:1-27
854,다니엘 9:1-27
855,다니엘 10:1-21
856,다니엘 11:1-45
857,다니엘 12:1-13
858,호세아 1:1-11
859,호세아 2:1-23
860,호세아 3:1-5
861,호세아 4:1-19
862,호세아 5:1-15
863,호세아 6:1-11
864,호세아 7:1-16
865,호세아 8:1-14
866,호세아 9:1-17
867,호세아 10:1-15
868,호세아 11:1-12
869,호세아 12:1-14
870,호세아 13:1-16
871,호세아 14:1-9
872,요엘 1:1-20
873,요엘 2:1-32
874,요엘 3:1-21
875,아모스 1:1-15
876,아모스 2:1-16
877,아모스 3:1-15
878,아모스 4:1-13
879,아모스 5:1-27
880,아모스 6:1-14
881,아모스 7:1-17
882,아모스 8:1-14
883,아모스 9:1-15
884,오바댜 1:1-21
885,요나 1:1-17
886,요나 2:1-10
887,요나 3:1-10
888,요나 4:1-11
889,미가 1:1-16
890,미가 2:1-13
891,미가 3:1-12
892,미가 4:1-13
893,미가 5:1-15
894,미가 6:1-16
895,미가 7:1-20
896,나훔 1:1-15
897,나훔 2:1-13
898,나훔 3:1-19
899,하박국 1:1-17
900,하박국 2:1-20
901,하박국 3:1-19
902,스바냐 1:1-18
903,스바냐 2:1-15
904,스바냐 3:1-20
905,학개 1:1-15
906,학개 2:1-23
907,스가랴 1:1-21
908,스가랴 2:1-13
909,스가랴 3:1-10
910,스가랴 4:1-14
911,스가랴 5:1-11
912,스가랴 6:1-15
913,스가랴 7:1-14
914,스가랴 8:1-23
915,스가랴 9:1-17
916,스가랴 10:1-12
917,스가랴 11:1-17
918,스가랴 12:1-14
919,스가랴 13:1-9
920,스가랴 14:1-21
921,말라기 1:1-14
922,말라기 2:1-17
923,말라기 3:1-18
924,말라기 4:1-6
925,마태복음 1:1-25
926,마태복음 2:1-23
927,마태복음 3:1-17
928,마태복음 4:1-25
929,마태복음 5:1-48
930,마태복음 6:1-34
931,마태복음 7:1-29
932,마태복음 8:1-34
933,마태복음 9:1-38
934,마태복음 10:1-42
935,마태복음 11:1-30
936,마태복음 12:1-50
937,마태복음 13:1-58
938,마태복음 14:1-36
939,마태복음 15:1-39
940,마태복음 16:1-28
941,마태복음 17:1-27
942,마태복음 18:1-35
943,마태복음 19:1-30
944,마태복음 20:1-34
945,마태복음 21:1-46
946,마태복음 22:1-46
947,마태복음 23:1-39
948,마태복음 24:1-51
949,마태복음 25:1-46
950,마태복음 26:1-75
951,마태복음 27:1-66
952,마태복음 28:1-20
953,마가복음 1:1-45
954,마가복음 2:1-28
955,마가복음 3:1-35
956,마가복음 4:1-41
957,마가복음 5:1-43
958,마가복음 6:1-56
959,마가복음 7:1-37
960,마가복음 8:1-38
961,마가복음 9:1-50
962,마가복음 10:1-52
963,마가복음 11:1-33
964,마가복음 12:1-44
965,마가복음 13:1-37
966,마가복음 14:1-72
967,마가복음 15:1-47
968,마가복음 16:1-20
969,누가복음 1:1-80
970,누가복음 2:1-52
971,누가복음 3:1-38
972,누가복음 4:1-44
973,누가복음 5:1-39
974,누가복음 6:1-49
975,누가복음 7:1-50
976,누가복음 8:1-56
977,누가복음 9:1-62
978,누가복음 10:1-42
979,누가복음 11:1-54
980,누가복음 12:1-59
981,누가복음 13:1-35
982,누가복음 14:1-35
